"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"WMT","M","2023-03-31","47.003299713134766","49.47999954223633","46.86669921875","49.150001525878906","137775561","0","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-04-28","49.24330139160156","51.25","49.00669860839844","50.323299407958984","301896945","3.9844134487512006","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-05-31","50.34669876098633","51.45000076293945","48.336700439453125","48.95669937133789","406483890","2.387177712420474","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-06-30","48.736698150634766","52.74330139160156","48.64670181274414","52.3932991027832","391855485","-2.347115167334257","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-07-31","52.27000045776367","53.64670181274414","51.150001525878906","53.28670120239258","272194752","7.0196720276801905","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-08-31","53.31669998168945","54.33000183105469","51.673301696777344","54.20330047607422","391684431","1.705183897384921","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-09-29","54.290000915527344","55.28329849243164","53.06169891357422","53.310001373291016","331242795","2.081917694254276","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-10-31","53.163299560546875","54.77669906616211","50.54999923706055","54.470001220703125","344007429","-1.6480529689838375","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-11-30","54.736698150634766","56.64670181274414","51.37670135498047","51.89670181274414","536587212","2.1759516367097387","ConsumerStaplesDistributionAndRetail"
"WMT","M","2023-12-29","51.79330062866211","52.77669906616211","49.84669876098633","52.54999923706055","543923349","-4.724250688984599","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-01-31","52.41669845581055","55.93330001831055","51.86669921875","55.08330154418945","385322205","1.6374168665348687","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-02-29","55.233299255371094","60.45000076293945","55.060001373291016","58.61000061035156","523249536","4.820746610672266","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-03-28","58.79999923706055","61.654998779296875","58.20000076293945","60.16999816894531","330273591","6.402483088877475","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-04-30","60.310001373291016","60.88999938964844","58.55500030517578","59.349998474121094","304736070","3.0107611102210052","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-05-31","59.310001373291016","65.9000015258789","58.58000183105469","65.76000213623047","377620358","-1.362804919025995","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-06-28","65.51000213623047","69.04000091552734","65.1603012084961","67.70999908447266","288554527","11.180738398683099","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-07-31","67.88999938964844","71.33000183105469","67.25","68.63999938964844","288076714","2.965323730073033","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-08-30","68.91000366210938","77.4749984741211","66.66999816894531","77.2300033569336","395298169","1.3735051214747829","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-09-30","77.33000183105469","81.5999984741211","76.30000305175781","80.75","341447934","12.832434086749833","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-10-31","80.68000030517578","83.33999633789062","78.9800033569336","81.94999694824219","258680635","4.557809776076294","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-11-29","82.52999877929688","92.63999938964844","81.54000091552734","92.5","271749392","1.4860643321884526","ConsumerStaplesDistributionAndRetail"
"WMT","M","2024-12-31","92.81999969482422","96.16999816894531","88.91999816894531","90.3499984741211","166148183","12.873707681064307","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-01-31","89.9800033569336","98.93000030517578","89.5199966430664","98.16000366210938","122436018","-2.1092840390647516","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-02-28","97.0999984741211","105.30000305175781","92.12000274658203","98.61000061035156","226433458","8.644167481890186","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-03-31","98.","99.48999786376953","83.87000274658203","87.79000091552734","238157649","0.45843208175830874","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-04-30","87.66000366210938","97.77999877929688","79.80999755859375","97.25","492546109","-10.729188272475431","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-05-30","97.01499938964844","99.73999786376953","91.88999938964844","98.72000122070312","393159570","10.775713618655969","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-06-30","98.83999633789062","100.88999938964844","93.43000030517578","97.77999877929688","343229240","1.7582114226897039","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-07-31","97.5999984741211","99.3499984741211","94.2300033569336","97.9800033569336","289967060","-0.952190467770353","ConsumerStaplesDistributionAndRetail"
"WMT","M","2025-08-11","98.","104.72000122070312","97.67050170898438","103.93000030517578","115276948","0.20454549001185374","ConsumerStaplesDistributionAndRetail"
