"Ticker","Period","Date","""Open""","""High""","""Low""","""Close""","""Volume""","""LogReturn""","Sector"
"TSLA","M","2023-03-31","191.64999389648438","207.7899932861328","185.42999267578125","207.4600067138672","740172188","0","AutomobilesAndComponents"
"TSLA","M","2023-04-28","199.91000366210938","202.69000244140625","152.3699951171875","164.30999755859375","2505176293","8.954363071182847","AutomobilesAndComponents"
"TSLA","M","2023-05-31","163.1699981689453","204.47999572753906","158.8300018310547","203.92999267578125","2682606426","-20.79919394526325","AutomobilesAndComponents"
"TSLA","M","2023-06-30","202.58999633789062","276.989990234375","199.3699951171875","261.7699890136719","3443091887","24.112954601596172","AutomobilesAndComponents"
"TSLA","M","2023-07-31","276.489990234375","299.2900085449219","254.1199951171875","267.42999267578125","2394275082","28.362672689273218","AutomobilesAndComponents"
"TSLA","M","2023-08-31","266.260009765625","266.4700012207031","212.36000061035156","258.0799865722656","2503253508","2.162204950779789","AutomobilesAndComponents"
"TSLA","M","2023-09-29","257.260009765625","278.9800109863281","234.5800018310547","250.22000122070312","2440633653","-3.496244385292646","AutomobilesAndComponents"
"TSLA","M","2023-10-31","244.80999755859375","268.94000244140625","194.07000732421875","200.83999633789062","1081343240","-3.045561748493675","AutomobilesAndComponents"
"TSLA","M","2023-11-30","204.02999877929688","252.75","197.85000610351562","240.0800018310547","1718684981","-19.73463537763219","AutomobilesAndComponents"
"TSLA","M","2023-12-29","233.10000610351562","265.1000061035156","228.1999969482422","248.47999572753906","1610855438","19.537943740621834","AutomobilesAndComponents"
"TSLA","M","2024-01-31","250.","251.25","180.05999755859375","187.2899932861328","1145261811","3.498831153123505","AutomobilesAndComponents"
"TSLA","M","2024-02-29","188.5","205.60000610351562","175.00999450683594","201.8800048828125","465933079","-24.625725810339162","AutomobilesAndComponents"
"TSLA","M","2024-03-28","200.5","204.50999450683594","160.52000427246094","175.7899932861328","955622925","7.790064669600305","AutomobilesAndComponents"
"TSLA","M","2024-04-30","176.1699981689453","198.8699951171875","138.80299377441406","183.27999877929688","2481733196","-12.923524353897442","AutomobilesAndComponents"
"TSLA","M","2024-05-31","182.","187.55999755859375","167.75","178.0800018310547","1668285761","4.260768973904283","AutomobilesAndComponents"
"TSLA","M","2024-06-28","178.1300048828125","203.1999969482422","167.41000366210938","197.8800048828125","1407037303","-2.837187354253501","AutomobilesAndComponents"
"TSLA","M","2024-07-31","201.02000427246094","271.","200.85000610351562","232.07000732421875","2892454235","11.11859998212612","AutomobilesAndComponents"
"TSLA","M","2024-08-30","227.69000244140625","231.86700439453125","182.","214.11000061035156","1618373088","17.278149180183334","AutomobilesAndComponents"
"TSLA","M","2024-09-30","215.25999450683594","264.8599853515625","209.63999938964844","261.6300048828125","1611441082","-7.739046902676982","AutomobilesAndComponents"
"TSLA","M","2024-10-31","262.6700134277344","273.5360107421875","212.11000061035156","249.85000610351562","1910960826","22.194201175563254","AutomobilesAndComponents"
"TSLA","M","2024-11-29","252.04299926757812","361.92999267578125","238.8800048828125","345.1600036621094","2091913770","-4.502541206836408","AutomobilesAndComponents"
"TSLA","M","2024-12-31","352.3800048828125","488.5400085449219","348.20001220703125","403.8399963378906","1903650512","38.14688622385138","AutomobilesAndComponents"
"TSLA","M","2025-01-31","390.1000061035156","439.739990234375","373.0400085449219","404.6000061035156","1510656740","17.00080891563127","AutomobilesAndComponents"
"TSLA","M","2025-02-28","386.67999267578125","394.","273.6000061035156","292.9800109863281","1582167434","0.18819576379676128","AutomobilesAndComponents"
"TSLA","M","2025-03-31","300.3399963378906","303.94000244140625","217.02000427246094","259.1600036621094","2721582212","-27.58773935575021","AutomobilesAndComponents"
"TSLA","M","2025-04-30","263.79998779296875","294.8599853515625","214.25","282.1600036621094","2957985379","-11.543452131892007","AutomobilesAndComponents"
"TSLA","M","2025-05-30","280.010009765625","367.7099914550781","271.","346.4599914550781","2196132588","8.87482623668545","AutomobilesAndComponents"
"TSLA","M","2025-06-30","343.5","357.5400085449219","273.2099914550781","317.6600036621094","2434080727","22.788484178632462","AutomobilesAndComponents"
"TSLA","M","2025-07-31","298.4599914550781","338.","288.7699890136719","308.2699890136719","2157408748","-8.312644606383913","AutomobilesAndComponents"
"TSLA","M","2025-08-11","306.2049865722656","346.6400146484375","297.82000732421875","339.0299987792969","567469373","-2.955995259140587","AutomobilesAndComponents"
